score,author,content,description,publishedAt,source,title,url,urlToImage
2369,PATRICIA MAZZEI,"Were going to lose thousands of dollars worth of shrimp, T.J. said. And dont ask about the oysters. The shrimp business is off and on, always, he said. The oyster business has been really bad. Really bad. There are so few wild oysters left that the Wards turn… [+1521 chars]","The small oyster town of Apalachicola, on a remote point on the Gulf of Mexico, had already suffered through drought and an oil spill. Then Hurricane Michael swept through.",2018-10-12T21:29:07Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","For a Struggling Oyster Town, Hurricane Michael May Be One Misery Too Many",https://www.nytimes.com/2018/10/12/us/fishing-communities-damage-hurricane.html,https://static01.nyt.com/images/2018/10/13/us/13MICHAEL-APALACHICOLA-01/13MICHAEL-APALACHICOLA-01-facebookJumbo.jpg
2370,GLENN THRUSH,"This is the most severe weather anyone here has ever seen, Ms. Cox said. We have got to find a way to talk to people about whats happening. Im not sure how to do that. The best I can come up with is to call it climate variability. Thats an expression people s… [+1400 chars]","Renee and Clayton Moss in a cotton field destroyed by Hurricane Michael. “Have we had three bad years in a row? Yeah,” Mr. Moss said. “But I’m worried about the weather, not about climate change.”",2018-10-19T17:55:44Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","After Hurricane Michael, Georgia Farmers Debate: Bad Luck, or Climate Change?",https://www.nytimes.com/2018/10/19/us/hurricane-michael-cotton-agriculture-climate-change.html,https://static01.nyt.com/images/2018/10/20/business/20MICHAEL-COTTON03/merlin_145483269_80d9b595-bc0e-436b-b3b5-742d4a36a6b6-facebookJumbo.jpg
2371,MATT STEVENS,"The wind, he was told, had lifted up a portable carport that had been behind the house and thrust it toward the home such that one of its legs burst through the ceiling or the window, Im not sure which, Mr. Radney said. It struck both Sarah and Mr. Radneys mo… [+1173 chars]","A girl in Georgia was killed when strong winds from Hurricane Michael tore away a carport and sent it hurtling into the modular home she was in, officials said.",2018-10-12T04:42:34Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","‘Last Night Was Just Hell’: Father Describes Death of Girl, 11, During Hurricane Michael",https://www.nytimes.com/2018/10/11/us/hurricane-michael-girl-dead.html,https://static01.nyt.com/images/2018/10/12/us/12xp-father/12xp-father-facebookJumbo.jpg
2372,DAVE PHILIPPS,"The Air Force has a base that can serve as a model: Andersen Air Force Base, in Typhoon Alley on the Pacific island of Guam. The base was destroyed by the ferocious winds of Typhoon Karen in 1962, which exceeded 175 miles an hour, and it has been hit by a suc… [+1909 chars]","The devastation of Tyndall Air Force Base, where 17 grounded F-22 stealth fighters were damaged in the storm, points to American air power’s vulnerability in major hurricanes.",2018-10-17T21:42:13Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Exposed by Michael: Climate Threat to Warplanes at Coastal Bases,https://www.nytimes.com/2018/10/17/us/tyndall-afb-damage-hurricane-michael.html,https://static01.nyt.com/images/2018/10/18/business/18TYNDALL/18TYNDALL-facebookJumbo.jpg
2373,PATRICIA MAZZEI,"Elsewhere in town, people who were better off tried to recover. Jodi Connett, 37, and her friend, Kathy Weir, 57, rode a golf cart to Ms. Connetts boyfriends house, where they lifted a pile of sandbags and surveyed the soggy damage. At Poseys restaurant, Sher… [+1253 chars]","The Florida Panhandle is dotted with small, rural communities, some of them among the poorest in the state. Evacuation was difficult for many there.",2018-10-11T17:03:31Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","‘I Got Stuck’: In Poor, Rural Communities, Fleeing Hurricane Michael Was Tough",https://www.nytimes.com/2018/10/11/us/florida-hurricane-poor-communities-pandhandle.html,https://static01.nyt.com/images/2018/10/12/us/12michael-poverty01/12michael-poverty01-facebookJumbo.jpg
2374,RICHARD FAUSSET,"PANAMA CITY, Fla. Hurricane Michael arrived in the afternoon, its wind shoving and shoving again like an incessant bully. Behind a hotel window, the shoves came with a whoosh of bass and ominous squeaking from the places where the glass bowed, aching against … [+942 chars]","As the storm made landfall on the coast of the Florida Panhandle, those left near ground zero were in for a terrible beating.",2018-10-10T19:57:56Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Shrieking Wind and Shuddering Glass: Hurricane Michael Arrives With a Punch,https://www.nytimes.com/2018/10/10/us/florida-winds-weather-category-4.html,https://static01.nyt.com/images/2018/10/11/us/11michael-scene01/11michael-scene01-facebookJumbo.jpg
2375,PATRICIA MAZZEI and AUDRA D. S. BURCH,"Im receiving phone calls, getting passed information from family members trying to find loved ones here in town, he said. We know each person, in the majority of the houses. We have a strong foundation. Its a very resilient town. About 30 miles north, 80 memb… [+1476 chars]","Under an unflinching Florida sun, the teams looked for the tiniest signs of life amid debris and thick brush.",2018-10-13T23:46:55Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","With Sniffer Dogs and Hope, Rescue Teams Comb Shambles Left by Hurricane Michael",https://www.nytimes.com/2018/10/13/us/hurricane-michael-fema-search-rescue-florida.html,https://static01.nyt.com/images/2018/10/14/us/14michael-search1/14michael-search1-facebookJumbo.jpg
2376,LIAM STACK,"That is the big question, and at the moment the answer is not clear. The first step is establishing a way for election officials to communicate with voters, and that has not yet been possible in the hardest-hit areas, where electricity and cellphone outages a… [+493 chars]","More than 200,000 voters live in counties devastated by the storm. Officials are working to ensure they can vote in November, but damaged buildings and widespread power outages make that an uphill battle.",2018-10-17T21:01:25Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Hurricane Michael Ravaged the Florida Panhandle. Will Residents Be Able to Vote?,https://www.nytimes.com/2018/10/17/us/politics/florida-storm-victims-voting.html,https://static01.nyt.com/images/2018/10/18/us/politics/18stormvoters-print/18stormvoters-2-facebookJumbo.jpg
2377,ALAN BLINDER,"Free tarps are being handed out at the parking lot on 15th Street! The Federal Emergency Management Agency, fearing that unchecked rumors could create new perils, has turned to an increasingly familiar page in its response playbook and set up a web page label… [+2129 chars]",Bed bugs have infested a shelter. FEMA is distributing free cash. Rumors like these have swept the Florida Panhandle since the hurricane. It’s like a game of telephone.,2018-10-18T20:50:16Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Where’d You Hear That? A Rumor Mill Churns Amid Hurricane Michael’s Rubble,https://www.nytimes.com/2018/10/18/us/rumors-hurricane-michael-florida.html,https://static01.nyt.com/images/2018/10/19/business/19MICHAEL-RUMORS-print/merlin_145211409_75fe6473-4c53-4ff2-a29c-fa5447da9354-facebookJumbo.jpg
2378,PATRICIA MAZZEI,"Hurricane politics are expected to arise but not dominate during Sundays debate. The rivals squabbled during the storm over whether it was appropriate for Mr. DeSantis, a former congressman who resigned after winning the August primary, to keep airing televis… [+1416 chars]","Ron DeSantis, left, and Andrew Gillum will face off in Tampa on Sunday night for the first debate in Florida’s race for governor.",2018-10-21T20:15:04Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Florida Governor Debate: Here’s What to Watch When Andrew Gillum and Ron DeSantis Face Off,https://www.nytimes.com/2018/10/21/us/politics/gillum-desantis-florida-debate.html,https://static01.nyt.com/images/2018/10/22/us/22floridadebate2/22floridadebate2-facebookJumbo.jpg
2379,BBC News,"Video In Mexico Beach, Florida, helicopter cameras capture a trail of devastation left after Hurricane Michael swept through.","In Mexico Beach, Florida, helicopter cameras capture a trail of devastation left after Hurricane Michael swept through.",2018-10-11T19:50:05Z,"{'id': 'bbc-news', 'name': 'BBC News'}",Aerial footage shows Hurricane Michael destruction,https://www.bbc.co.uk/news/av/world-us-canada-45831393/aerial-footage-shows-hurricane-michael-destruction,https://ichef.bbci.co.uk/news/1024/branded_news/1FF6/production/_103828180_p06nkr4p.jpg
2380,https://www.facebook.com/bbcnews,"Image copyright Getty Images Image caption Florida Governor Rick Scott warned state residents that ""this storm could kill you"" Powerful Hurricane Michael is set to make landfall in Florida later on Wednesday, forcing mass evacuations in the southern US state.… [+6628 chars]","More than 370,000 people have been ordered to evacuate as Hurricane Michael heads towards Florida.",2018-10-10T03:48:18Z,"{'id': 'bbc-news', 'name': 'BBC News'}",Hurricane Michael: 'Monstrous' storm set to hit Florida,https://www.bbc.co.uk/news/world-us-canada-45806599,https://ichef.bbci.co.uk/news/1024/branded_news/133CE/production/_103789787_e7318ab0-a086-4ad4-ad58-d08a680d5a51.jpg
2381,https://www.facebook.com/bbcnews,"Media caption Hurricane Michael may reach category three strength before it arrives in Florida Hurricane Michael has strengthened to a category two storm, with winds reaching in excess of 100mph (155km/h) as it barrels towards the Florida coast. The storm is … [+3478 chars]",Tens of thousands of people have been told to evacuate before the storm hits Florida on Wednesday.,2018-10-09T12:35:17Z,"{'id': 'bbc-news', 'name': 'BBC News'}",Hurricane Michael: 'Monstrous' storm strengthens to category two,https://www.bbc.co.uk/news/world-us-canada-45791180,https://ichef.bbci.co.uk/images/ic/1024x576/p06nc84l.jpg
2382,https://www.facebook.com/bbcnews,"Media caption Aerial footage shows the destruction in Mexico Beach, Florida Hurricane Michael has all but rubbed a Florida beach town off the map after landing like the ""mother of all bombs"". The storm smashed into the state's north-west coast near the commun… [+8434 chars]",The storm snapped boats in two and knocked over 30-ton freight rail cars like toys.,2018-10-12T13:16:34Z,"{'id': 'bbc-news', 'name': 'BBC News'}",Hurricane Michael erases beach town like 'mother of all bombs',https://www.bbc.co.uk/news/world-us-canada-45839343,https://ichef.bbci.co.uk/images/ic/1024x576/p06nljm9.jpg
2383,https://www.facebook.com/bbcnews,"Our selection of some of the most striking news photographs taken around the world this week. Image copyright Joe Raedle/Reuters Image caption Hurricane Michael, the most powerful ever to hit north-west Florida, brought devastation as it made landfall in the … [+1951 chars]","A selection of the best news photographs from around the world, taken over the past week.",2018-10-12T23:54:48Z,"{'id': 'bbc-news', 'name': 'BBC News'}",Week in pictures: 7 - 12 October 2018,https://www.bbc.co.uk/news/in-pictures-45839872,https://ichef.bbci.co.uk/news/1024/branded_news/16F83/production/_103838049_hi049908953.jpg
2384,,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,Hurricane Michael is projected to be Florida's most dangerous hurricane. CNN's Randi Kaye takes a look at past hurricanes that come close in comparison.,2018-10-10T01:23:38Z,"{'id': 'cnn', 'name': 'CNN'}",A look at Florida's most dangerous hurricanes,https://www.cnn.com/videos/weather/2018/10/10/florida-most-dangerous-hurricanes-kaye-pkg-ac-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181009212021-most-dangerous-hurricanes-florida--super-tease.jpg
2385,,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,"Hurricane Michael is threatening more than 300 miles of the Gulf Coast, prompting emergency declarations in more than 100 counties from Mobile, Alabama, through the Florida Panhandle and into the state's Big Bend region.",2018-10-09T11:34:41Z,"{'id': 'cnn', 'name': 'CNN'}",Track Hurricane Michael's path,https://www.cnn.com/videos/weather/2018/10/09/hurricane-michael-weather-tuesday-update-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181009041048-tuesday-hurricane-michael-update-weather-super-tease.jpg
2386,,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,"CNN's John Berman and Dianne Gallagher report from Panama City Beach, Florida, as Hurricane Michael approaches landfall.",2018-10-10T17:52:57Z,"{'id': 'cnn', 'name': 'CNN'}",Flying debris: See metal sheeting fly past CNN reporters,https://www.cnn.com/videos/weather/2018/10/10/cnn-reporter-in-heavy-rain-winds-hurricane-michael-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181010134701-john-berman-sheet-metal-super-tease.jpg
